studyid,site,treatment,start_date,measurement_date,response,units,value,upper se,se,exposure time,n,source,notes,clean_response,std_time,clean_value,mortality_rate,lifestage,collection_date,sample size (reps),planting density (shoots / area),tank volume (L),light hours,dark hours,surface_irradiance,si_units,penetrating irradiance,pi_units,%SI,mean DLI (mol m-2day-1),temperature_c,salinity_psu,pH,turbidity (NTU),NO3 addition,target NO3,measured NO3,NH4 addition,target NH4,measured NH4,measured DIN,added PO4,measured PO4,grain size (µM),DIC,% organic matter,Fe content,sulphide,driver notes,other covariates,light-temperature,exp setup,seasonal data?,pen_light,surface_light,light_hours,mean_dli,author,pub_year,lat,lon,DLI,clean_temp,parsed_collection_date,lambda,initial_density,prop_change,pop_growth,suncalc_light_hours,suncalc_DLI,seasonal_mean_dli,seasonal_mean_temp,temp_bin,dli_bin,net_growth,pop_growth_rate,season
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2001-04-25,2001-05-09,shoot density,count,72.8630393533919,NA,NA,14 days,NA,Figure 9,NA,shoot density change,14,-0.2012054995344416,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,13.18469065656564,15.0985594443961,2000-09-01,0.7987945004655583,NA,-0.2012054995344416,-0.2012054995344416,NA,NA,13.18469065656564,15.0985594443961,"(13.3,21.7]",DLI > 10,NA,-0.014371821395317258,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2001-05-09,2001-05-30,shoot density,count,92.243003704525,NA,NA,21 days,NA,Figure 9,NA,shoot density change,21,0.2659779844914049,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,13.879512516469024,15.80636718943338,2000-09-01,1.265977984491405,NA,0.2659779844914049,0.2659779844914049,NA,NA,13.879512516469024,15.80636718943338,"(13.3,21.7]",DLI > 10,NA,0.01266561830911452,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2001-06-13,2001-07-18,shoot density,count,84.1573232136549,NA,NA,35 days,NA,Figure 9,NA,shoot density change,35,0.4263500330290756,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,12.593517096642081,16.20837949363959,2000-09-01,1.4263500330290757,NA,0.4263500330290756,0.4263500330290756,NA,NA,12.593517096642081,16.20837949363959,"(13.3,21.7]",DLI > 10,NA,0.012181429515116445,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2001-07-18,2001-08-30,shoot density,count,70.9378773317562,NA,NA,43 days,NA,Figure 9,NA,shoot density change,43,-0.15708016102577027,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,11.171701021846358,15.41990601020707,2000-09-01,0.8429198389742297,NA,-0.15708016102577027,-0.15708016102577027,NA,NA,11.171701021846358,15.41990601020707,"(13.3,21.7]",DLI > 10,NA,-0.0036530270005993085,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2001-08-30,2001-10-14,shoot density,count,84.2856673484306,NA,NA,45 days,NA,Figure 9,NA,shoot density change,45,0.1881616777768891,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,7.689109848484832,15.115047172181932,2000-09-01,1.188161677776889,NA,0.1881616777768891,0.1881616777768891,NA,NA,7.689109848484832,15.115047172181932,"(13.3,21.7]",>5 DLI <=10,NA,0.004181370617264203,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2001-10-14,2001-12-09,shoot density,count,38.3384670987243,NA,NA,56 days,NA,Figure 9,NA,shoot density change,56,-0.5451365777263651,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,4.513551296866961,10.85466601970593,2000-09-01,0.45486342227363485,NA,-0.5451365777263651,-0.5451365777263651,NA,NA,4.513551296866961,10.85466601970593,"[5,13.3]",DLI <=5,NA,-0.009734581745113663,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2001-12-09,2002-01-10,shoot density,count,25.7607418907041,NA,NA,32 days,NA,Figure 9,NA,shoot density change,32,-0.32807063400922254,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,4.342074150596865,10.641099145715764,2000-09-01,0.6719293659907775,NA,-0.32807063400922254,-0.32807063400922254,NA,NA,4.342074150596865,10.641099145715764,"[5,13.3]",DLI <=5,NA,-0.010252207312788204,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2002-01-10,2002-01-27,shoot density,count,24.0922681386198,NA,NA,17 days,NA,Figure 9,NA,shoot density change,17,-0.0647680784646337,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,7.342191142191128,NA,2000-09-01,0.9352319215353663,NA,-0.0647680784646337,-0.0647680784646337,NA,NA,7.342191142191128,NA,NA,>5 DLI <=10,NA,-0.003809886968507865,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 16 CO2,2002-01-27,2002-02-05,shoot density,count,20.8836647692269,NA,NA,9 days,NA,Figure 9,NA,shoot density change,9,-0.1331797965609358,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,NA,NA,2000-09-01,0.8668202034390642,NA,-0.1331797965609358,-0.1331797965609358,NA,NA,NA,NA,NA,NA,NA,-0.014797755173437309,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-02-01,2001-04-25,shoot density,count,130.874588272015,NA,NA,83 days,NA,Figure 9,NA,shoot density change,83,1.044682410130837,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,11.090977078477062,13.687738308704173,2000-09-01,2.044682410130837,NA,1.044682410130837,1.044682410130837,NA,NA,11.090977078477062,13.687738308704173,"(13.3,21.7]",DLI > 10,NA,0.012586535061817313,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-04-25,2001-05-08,shoot density,count,105.975826125526,NA,NA,13 days,NA,Figure 9,NA,shoot density change,13,-0.19024901988412302,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,13.485474941724926,15.0985594443961,2000-09-01,0.809750980115877,NA,-0.19024901988412302,-0.19024901988412302,NA,NA,13.485474941724926,15.0985594443961,"(13.3,21.7]",DLI > 10,NA,-0.014634539991086385,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-05-08,2001-05-30,shoot density,count,114.318194885948,NA,NA,22 days,NA,Figure 9,NA,shoot density change,22,0.07871954449820147,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,13.879512516469024,15.779251282467555,2000-09-01,1.0787195444982014,NA,0.07871954449820147,0.07871954449820147,NA,NA,13.879512516469024,15.779251282467555,"(13.3,21.7]",DLI > 10,NA,0.003578161113554612,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-05-30,2001-06-14,shoot density,count,95.8366394782451,NA,NA,15 days,NA,Figure 9,NA,shoot density change,15,-0.16166766301848468,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,16.577998737373726,16.532940180163962,2000-09-01,0.8383323369815153,NA,-0.16166766301848468,-0.16166766301848468,NA,NA,16.577998737373726,16.532940180163962,"(13.3,21.7]",DLI > 10,NA,-0.010777844201232312,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-06-14,2001-07-18,shoot density,count,109.312773629695,NA,NA,34 days,NA,Figure 9,NA,shoot density change,34,0.14061567918926224,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,12.45683922558921,16.20837949363959,2000-09-01,1.1406156791892623,NA,0.14061567918926224,0.14061567918926224,NA,NA,12.45683922558921,16.20837949363959,"(13.3,21.7]",DLI > 10,NA,0.004135755270272419,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-07-18,2001-08-30,shoot density,count,105.205761316872,NA,NA,43 days,NA,Figure 9,NA,shoot density change,43,-0.03757120212442698,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,11.171701021846358,15.41990601020707,2000-09-01,0.962428797875573,NA,-0.03757120212442698,-0.03757120212442698,NA,NA,11.171701021846358,15.41990601020707,"(13.3,21.7]",DLI > 10,NA,-8.737488866145809e-4,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-08-30,2001-10-14,shoot density,count,96.2216718825722,NA,NA,45 days,NA,Figure 9,NA,shoot density change,45,-0.08539541296831063,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,7.689109848484832,15.115047172181932,2000-09-01,0.9146045870316893,NA,-0.08539541296831063,-0.08539541296831063,NA,NA,7.689109848484832,15.115047172181932,"(13.3,21.7]",>5 DLI <=10,NA,-0.0018976758437402362,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-10-14,2001-12-10,shoot density,count,41.4187263333415,NA,NA,57 days,NA,Figure 9,NA,shoot density change,57,-0.5695488810058462,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,4.513551296866961,10.86772765050582,2000-09-01,0.4304511189941538,NA,-0.5695488810058462,-0.5695488810058462,NA,NA,4.513551296866961,10.86772765050582,"[5,13.3]",DLI <=5,NA,-0.009992085631681512,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-12-10,2001-12-24,shoot density,count,41.2903821985657,NA,NA,14 days,NA,Figure 9,NA,shoot density change,14,-0.003098698249262343,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,3.0303571428571323,10.588962533605075,2000-09-01,0.9969013017507377,NA,-0.003098698249262343,-0.003098698249262343,NA,NA,3.0303571428571323,10.588962533605075,"[5,13.3]",DLI <=5,NA,-2.213355892330245e-4,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2001-12-24,2002-01-11,shoot density,count,35.77158440321,NA,NA,18 days,NA,Figure 9,NA,shoot density change,18,-0.13365819112101626,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,5.588368983957203,NA,2000-09-01,0.8663418088789837,NA,-0.13365819112101626,-0.13365819112101626,NA,NA,5.588368983957203,NA,NA,>5 DLI <=10,NA,-0.007425455062278681,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2002-01-11,2002-01-27,shoot density,count,43.0872000854258,NA,NA,16 days,NA,Figure 9,NA,shoot density change,16,0.20450913215796293,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,7.327091224747459,NA,2000-09-01,1.2045091321579628,NA,0.20450913215796293,0.20450913215796293,NA,NA,7.327091224747459,NA,NA,>5 DLI <=10,NA,0.012781820759872683,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 36 CO2,2002-01-27,2002-02-05,shoot density,count,38.9801877726029,NA,NA,9 days,NA,Figure 9,NA,shoot density change,9,-0.09531861677436053,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,NA,NA,2000-09-01,0.9046813832256395,NA,-0.09531861677436053,-0.09531861677436053,NA,NA,NA,NA,NA,NA,NA,-0.010590957419373392,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-02-01,2001-04-25,shoot density,count,96.0933277477965,NA,NA,83 days,NA,Figure 9,NA,shoot density change,83,0.5012871449764134,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,11.090977078477062,13.687738308704173,2000-09-01,1.5012871449764134,NA,0.5012871449764134,0.5012871449764134,NA,NA,11.090977078477062,13.687738308704173,"(13.3,21.7]",DLI > 10,NA,0.006039604156342329,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-04-25,2001-05-09,shoot density,count,103.15225516046,NA,NA,14 days,NA,Figure 9,NA,shoot density change,14,0.07345907960634004,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,13.18469065656564,15.0985594443961,2000-09-01,1.0734590796063401,NA,0.07345907960634004,0.07345907960634004,NA,NA,13.18469065656564,15.0985594443961,"(13.3,21.7]",DLI > 10,NA,0.005247077114738575,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-05-09,2001-05-31,shoot density,count,108.286020551489,NA,NA,22 days,NA,Figure 9,NA,shoot density change,22,0.049768813905649446,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,13.984584122474734,15.80636718943338,2000-09-01,1.0497688139056494,NA,0.049768813905649446,0.049768813905649446,NA,NA,13.984584122474734,15.80636718943338,"(13.3,21.7]",DLI > 10,NA,0.0022622188138931567,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-05-31,2001-06-13,shoot density,count,91.0879064915436,NA,NA,13 days,NA,Figure 9,NA,shoot density change,13,-0.15882118460312106,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,16.923050820707058,16.544329755596284,2000-09-01,0.8411788153968789,NA,-0.15882118460312106,-0.15882118460312106,NA,NA,16.923050820707058,16.544329755596284,"(13.3,21.7]",DLI > 10,NA,-0.012217014200240081,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-06-13,2001-07-17,shoot density,count,93.3981009175065,NA,NA,34 days,NA,Figure 9,NA,shoot density change,34,0.02536225186136388,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,12.739943707912442,16.20837949363959,2000-09-01,1.0253622518613639,NA,0.02536225186136388,0.02536225186136388,NA,NA,12.739943707912442,16.20837949363959,"(13.3,21.7]",DLI > 10,NA,7.459485841577611e-4,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-07-17,2001-08-30,shoot density,count,88.0076472569264,NA,NA,44 days,NA,Figure 9,NA,shoot density change,44,-0.057714810125970226,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,11.11918474517905,15.431844909927245,2000-09-01,0.9422851898740298,NA,-0.057714810125970226,-0.057714810125970226,NA,NA,11.11918474517905,15.431844909927245,"(13.3,21.7]",DLI > 10,NA,-0.001311700230135687,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-08-30,2001-10-15,shoot density,count,79.9219667660563,NA,NA,46 days,NA,Figure 9,NA,shoot density change,46,-0.09187474887568639,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,7.689109848484832,15.115047172181932,2000-09-01,0.9081252511243136,NA,-0.09187474887568639,-0.09187474887568639,NA,NA,7.689109848484832,15.115047172181932,"(13.3,21.7]",>5 DLI <=10,NA,-0.0019972771494714435,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-10-15,2001-12-10,shoot density,count,62.9805409756618,NA,NA,56 days,NA,Figure 9,NA,shoot density change,56,-0.2119745856603431,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,4.481249999999986,10.86772765050582,2000-09-01,0.7880254143396569,NA,-0.2119745856603431,-0.2119745856603431,NA,NA,4.481249999999986,10.86772765050582,"[5,13.3]",DLI <=5,NA,-0.0037852604582204125,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2001-12-24,2002-01-10,shoot density,count,51.0445364415202,NA,NA,17 days,NA,Figure 9,NA,shoot density change,17,-0.1639633179583382,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,5.588368983957203,NA,2000-09-01,0.8360366820416618,NA,-0.1639633179583382,-0.1639633179583382,NA,NA,5.588368983957203,NA,NA,>5 DLI <=10,NA,-0.009644901056372836,summer
147,"Seal Bend, Elkhorn Slough, CA, USA",ambient L + 85 CO2,2002-01-10,2002-01-28,shoot density,count,51.0445364415202,NA,NA,18 days,NA,Figure 9,NA,shoot density change,18,0,NA,adult,2000-09 (5 month acclimation; without light limitations I think; use summer),4,4 / (4 L),4000,seasonal - field conditions,seasonal - field conditions,seasonal - field conditions,mol photos m-2 d-1,np,np,33,calculate,seasonal - field conditions,mean: 35; range: 34 - 37,NA,np,np,np,np,np,np,np,didn't check,NA,np,np,may be able to extract,np,np,np,NA,NA,light; CO2,outdoor mesocosm,yes,NA,NA,NA,NA,Palacios_Zimmerman,2007,36.8153,-121.7658,7.342191142191128,NA,2000-09-01,1,NA,0,0,NA,NA,7.342191142191128,NA,NA,>5 DLI <=10,NA,0,summer
